system:index,MuniCode,date,mean,.geo
20210101_0000000000000000007b,021201,2021-01-01,0.3318656481540255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000007c,021208,2021-01-01,0.20437974599074013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000007d,021210,2021-01-01,0.20290106919756942,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000007e,021301,2021-01-01,0.3072993469769031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000007f,021305,2021-01-01,0.2439060077713026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000080,021303,2021-01-01,0.21666055343053414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000081,021308,2021-01-01,0.2432027873154993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000082,021306,2021-01-01,0.2168949487120103,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000083,021307,2021-01-01,0.23024270197968807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000084,021302,2021-01-01,0.2861661773867837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000085,021304,2021-01-01,0.20890302955984302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000086,021509,2021-01-01,0.19969985051560252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000087,021503,2021-01-01,0.18855881293773352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000088,021603,2021-01-01,0.1738913696903367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000089,021602,2021-01-01,0.23129474664170238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000008a,021601,2021-01-01,0.23750106009926047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000008b,021604,2021-01-01,0.17003605479027298,"{""type"":""MultiPoint"",""coordinates"":[]}"
