Muni_Code,Muni_Name,Year,Cases,Population,Incidence,Disease
13442,MARIA LA BAJA,2009,0,38644,0,Visceral Leishmaniasis
13442,MARIA LA BAJA,2010,0,39554,0,Visceral Leishmaniasis
13442,MARIA LA BAJA,2011,0,40251,0,Visceral Leishmaniasis
13442,MARIA LA BAJA,2012,0,41049,0,Visceral Leishmaniasis
13442,MARIA LA BAJA,2013,0,41371,0,Visceral Leishmaniasis
13442,MARIA LA BAJA,2014,0,42700,0,Visceral Leishmaniasis
13442,MARIA LA BAJA,2015,0,43071,0,Visceral Leishmaniasis
13442,MARIA LA BAJA,2016,2,43627,4.584317051367272e-5,Visceral Leishmaniasis
13442,MARIA LA BAJA,2017,0,44330,0,Visceral Leishmaniasis
13458,MONTECRISTO,2007,0,13832,0,Visceral Leishmaniasis
13458,MONTECRISTO,2008,0,14530,0,Visceral Leishmaniasis
13458,MONTECRISTO,2009,0,15058,0,Visceral Leishmaniasis
13458,MONTECRISTO,2010,0,15848,0,Visceral Leishmaniasis
13458,MONTECRISTO,2011,0,16526,0,Visceral Leishmaniasis
13458,MONTECRISTO,2012,0,17503,0,Visceral Leishmaniasis
13458,MONTECRISTO,2013,0,18646,0,Visceral Leishmaniasis
13458,MONTECRISTO,2014,0,19669,0,Visceral Leishmaniasis
13458,MONTECRISTO,2015,0,20392,0,Visceral Leishmaniasis
13458,MONTECRISTO,2016,0,21263,0,Visceral Leishmaniasis
13458,MONTECRISTO,2017,0,22315,0,Visceral Leishmaniasis
13468,MOMPOS,2007,0,10990,0,Visceral Leishmaniasis
13468,MOMPOS,2008,0,11169,0,Visceral Leishmaniasis
13468,MOMPOS,2009,0,12107,0,Visceral Leishmaniasis
13468,MOMPOS,2010,0,13680,0,Visceral Leishmaniasis
13468,MOMPOS,2011,0,13674,0,Visceral Leishmaniasis
13468,MOMPOS,2012,0,16807,0,Visceral Leishmaniasis
13468,MOMPOS,2013,0,18709,0,Visceral Leishmaniasis
13468,MOMPOS,2014,0,17717,0,Visceral Leishmaniasis
13468,MOMPOS,2015,0,21115,0,Visceral Leishmaniasis
13468,MOMPOS,2016,0,22113,0,Visceral Leishmaniasis
13468,MOMPOS,2017,0,23723,0,Visceral Leishmaniasis
13473,MORALES,2007,0,15321,0,Visceral Leishmaniasis
13473,MORALES,2008,0,16305,0,Visceral Leishmaniasis
13473,MORALES,2009,0,16846,0,Visceral Leishmaniasis
13473,MORALES,2010,0,16658,0,Visceral Leishmaniasis
13473,MORALES,2011,0,17702,0,Visceral Leishmaniasis
13473,MORALES,2012,0,18100,0,Visceral Leishmaniasis
13473,MORALES,2013,0,18860,0,Visceral Leishmaniasis
13473,MORALES,2014,0,20225,0,Visceral Leishmaniasis
13473,MORALES,2015,0,20774,0,Visceral Leishmaniasis
13473,MORALES,2016,0,21501,0,Visceral Leishmaniasis
13473,MORALES,2017,0,22180,0,Visceral Leishmaniasis
13549,PINILLOS,2007,0,26637,0,Visceral Leishmaniasis
13549,PINILLOS,2008,0,31139,0,Visceral Leishmaniasis
13549,PINILLOS,2009,0,37171,0,Visceral Leishmaniasis
13549,PINILLOS,2010,0,45632,0,Visceral Leishmaniasis
13549,PINILLOS,2011,0,53860,0,Visceral Leishmaniasis
13549,PINILLOS,2012,0,63317,0,Visceral Leishmaniasis
13549,PINILLOS,2013,0,76125,0,Visceral Leishmaniasis
13549,PINILLOS,2014,0,94313,0,Visceral Leishmaniasis
13549,PINILLOS,2015,0,114086,0,Visceral Leishmaniasis
13549,PINILLOS,2016,0,135374,0,Visceral Leishmaniasis
13549,PINILLOS,2017,0,163775,0,Visceral Leishmaniasis
13580,REGIDOR,2007,0,5758,0,Visceral Leishmaniasis
13580,REGIDOR,2008,0,5733,0,Visceral Leishmaniasis
13580,REGIDOR,2009,0,5684,0,Visceral Leishmaniasis
13580,REGIDOR,2010,0,6042,0,Visceral Leishmaniasis
13580,REGIDOR,2011,0,5627,0,Visceral Leishmaniasis
13580,REGIDOR,2012,0,5416,0,Visceral Leishmaniasis
13580,REGIDOR,2013,0,5472,0,Visceral Leishmaniasis
13580,REGIDOR,2014,0,5564,0,Visceral Leishmaniasis
13580,REGIDOR,2015,0,6004,0,Visceral Leishmaniasis
13580,REGIDOR,2016,0,5805,0,Visceral Leishmaniasis
13580,REGIDOR,2017,0,5815,0,Visceral Leishmaniasis
13600,RIO VIEJO,2007,0,29279,0,Visceral Leishmaniasis
13600,RIO VIEJO,2008,0,29843,0,Visceral Leishmaniasis
13600,RIO VIEJO,2009,0,30414,0,Visceral Leishmaniasis
13600,RIO VIEJO,2010,0,31291,0,Visceral Leishmaniasis
13600,RIO VIEJO,2011,0,32344,0,Visceral Leishmaniasis
13600,RIO VIEJO,2012,0,34279,0,Visceral Leishmaniasis
13600,RIO VIEJO,2013,0,34891,0,Visceral Leishmaniasis
13600,RIO VIEJO,2014,0,35091,0,Visceral Leishmaniasis
13600,RIO VIEJO,2015,0,36739,0,Visceral Leishmaniasis
13600,RIO VIEJO,2016,0,37415,0,Visceral Leishmaniasis
13600,RIO VIEJO,2017,0,38403,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2007,0,3247,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2008,0,3400,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2009,0,2995,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2010,0,3793,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2011,0,3534,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2012,0,2956,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2013,0,3155,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2014,0,3039,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2015,0,2936,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2016,0,3131,0,Visceral Leishmaniasis
13620,SAN CRISTOBAL,2017,0,3144,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2007,0,12693,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2008,0,13195,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2009,0,13334,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2010,0,13730,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2011,0,13827,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2012,0,13920,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2013,0,14291,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2014,0,14191,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2015,0,14473,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2016,0,14871,0,Visceral Leishmaniasis
13647,SAN ESTANISLAO,2017,0,15060,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2007,0,8142,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2008,0,9383,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2009,0,10304,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2010,0,10498,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2011,0,12299,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2012,0,14019,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2013,0,15260,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2014,0,15438,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2015,0,18435,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2016,0,19510,0,Visceral Leishmaniasis
13650,SAN FERNANDO,2017,0,21937,0,Visceral Leishmaniasis
13654,SAN JACINTO,2007,0,20654,0,Visceral Leishmaniasis
13654,SAN JACINTO,2008,0,20291,0,Visceral Leishmaniasis
13654,SAN JACINTO,2009,0,18995,0,Visceral Leishmaniasis
13654,SAN JACINTO,2010,0,20182,0,Visceral Leishmaniasis
13654,SAN JACINTO,2011,0,19160,0,Visceral Leishmaniasis
13654,SAN JACINTO,2012,0,19095,0,Visceral Leishmaniasis
13654,SAN JACINTO,2013,0,19266,0,Visceral Leishmaniasis
13654,SAN JACINTO,2014,0,19007,0,Visceral Leishmaniasis
13654,SAN JACINTO,2015,0,18832,0,Visceral Leishmaniasis
13654,SAN JACINTO,2016,1,18707,5.345592558935158e-5,Visceral Leishmaniasis
13654,SAN JACINTO,2017,1,18583,5.3812624441694024e-5,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2007,0,10493,0,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2008,0,11008,0,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2009,0,11625,0,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2010,0,12281,0,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2011,0,12722,0,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2012,0,13368,0,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2013,0,13894,0,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2014,0,14516,0,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2015,0,14908,0,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2016,0,15671,0,Visceral Leishmaniasis
13655,SAN JACINTO DEL CAUCA,2017,0,16353,0,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2007,0,25431,0,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2008,0,25875,0,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2009,0,26459,0,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2010,0,25402,0,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2011,0,26124,0,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2012,0,26150,0,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2013,0,26108,0,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2014,0,26370,0,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2015,1,27156,3.6824274561791134e-5,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2016,0,26596,0,Visceral Leishmaniasis
13657,SAN JUAN NEPOMUCENO,2017,0,26816,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2007,0,9559,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2008,0,9909,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2009,0,10074,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2010,0,9666,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2011,0,10106,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2012,0,9966,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2013,0,10116,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2014,0,10287,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2015,0,10427,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2016,0,10749,0,Visceral Leishmaniasis
13667,SAN MARTIN DE LOBA,2017,0,10874,0,Visceral Leishmaniasis
13670,SAN PABLO,2007,0,12707,0,Visceral Leishmaniasis
13670,SAN PABLO,2008,0,12566,0,Visceral Leishmaniasis
13670,SAN PABLO,2009,0,12232,0,Visceral Leishmaniasis
13670,SAN PABLO,2010,0,12509,0,Visceral Leishmaniasis
13670,SAN PABLO,2011,0,12326,0,Visceral Leishmaniasis
13670,SAN PABLO,2012,0,12877,0,Visceral Leishmaniasis
13670,SAN PABLO,2013,0,14559,0,Visceral Leishmaniasis
13670,SAN PABLO,2014,0,15442,0,Visceral Leishmaniasis
13670,SAN PABLO,2015,0,16158,0,Visceral Leishmaniasis
13670,SAN PABLO,2016,0,16797,0,Visceral Leishmaniasis
13670,SAN PABLO,2017,0,17646,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2007,0,6814,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2008,0,7552,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2009,0,6855,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2010,0,8110,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2011,0,8572,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2012,0,9157,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2013,0,9629,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2014,0,9666,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2015,0,8547,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2016,0,9946,0,Visceral Leishmaniasis
13673,SANTA CATALINA,2017,0,10220,0,Visceral Leishmaniasis
13683,SANTA ROSA,2007,0,12053,0,Visceral Leishmaniasis
13683,SANTA ROSA,2008,0,12689,0,Visceral Leishmaniasis
13683,SANTA ROSA,2009,0,13191,0,Visceral Leishmaniasis
13683,SANTA ROSA,2010,0,14058,0,Visceral Leishmaniasis
13683,SANTA ROSA,2011,0,13577,0,Visceral Leishmaniasis
13683,SANTA ROSA,2012,0,15412,0,Visceral Leishmaniasis
13683,SANTA ROSA,2013,0,16345,0,Visceral Leishmaniasis
13683,SANTA ROSA,2014,0,17257,0,Visceral Leishmaniasis
13683,SANTA ROSA,2015,0,18274,0,Visceral Leishmaniasis
13683,SANTA ROSA,2016,0,18388,0,Visceral Leishmaniasis
13683,SANTA ROSA,2017,0,19150,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2007,0,24638,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2008,0,25488,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2009,0,26172,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2010,0,28232,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2011,0,28222,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2012,0,30193,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2013,0,31562,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2014,0,30856,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2015,0,31904,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2016,0,34910,0,Visceral Leishmaniasis
13688,SANTA ROSA DEL SUR,2017,0,36181,0,Visceral Leishmaniasis
13744,SIMITI,2007,0,30005,0,Visceral Leishmaniasis
13744,SIMITI,2008,0,30825,0,Visceral Leishmaniasis
13744,SIMITI,2009,0,32206,0,Visceral Leishmaniasis
13744,SIMITI,2010,0,32566,0,Visceral Leishmaniasis
13744,SIMITI,2011,0,34486,0,Visceral Leishmaniasis
13744,SIMITI,2012,0,35704,0,Visceral Leishmaniasis
13744,SIMITI,2013,0,35122,0,Visceral Leishmaniasis
13744,SIMITI,2014,0,37234,0,Visceral Leishmaniasis
13744,SIMITI,2015,0,38781,0,Visceral Leishmaniasis
13744,SIMITI,2016,0,37693,0,Visceral Leishmaniasis
13744,SIMITI,2017,0,38494,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2007,0,3690,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2008,0,3828,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2009,0,3998,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2010,0,3970,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2011,0,4059,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2012,0,4980,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2013,0,4782,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2014,0,4960,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2015,0,5340,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2016,0,4911,0,Visceral Leishmaniasis
13760,SOPLAVIENTO,2017,0,5005,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2007,0,5115,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2008,0,5540,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2009,0,3987,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2010,0,4167,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2011,0,3915,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2012,0,5043,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2013,0,5088,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2014,0,5123,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2015,0,5024,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2016,0,5176,0,Visceral Leishmaniasis
13780,TALAIGUA NUEVO,2017,0,5195,0,Visceral Leishmaniasis
13810,TIQUISIO,2007,0,23524,0,Visceral Leishmaniasis
13810,TIQUISIO,2008,0,28129,0,Visceral Leishmaniasis
13810,TIQUISIO,2009,0,33562,0,Visceral Leishmaniasis
13810,TIQUISIO,2010,0,39695,0,Visceral Leishmaniasis
13810,TIQUISIO,2011,0,48112,0,Visceral Leishmaniasis
13810,TIQUISIO,2012,0,57503,0,Visceral Leishmaniasis
13810,TIQUISIO,2013,0,68905,0,Visceral Leishmaniasis
13810,TIQUISIO,2014,0,82068,0,Visceral Leishmaniasis
13810,TIQUISIO,2015,0,98925,0,Visceral Leishmaniasis
13810,TIQUISIO,2016,0,119214,0,Visceral Leishmaniasis
13810,TIQUISIO,2017,0,143063,0,Visceral Leishmaniasis
13836,TURBACO,2007,0,46521,0,Visceral Leishmaniasis
13836,TURBACO,2008,0,47980,0,Visceral Leishmaniasis
13836,TURBACO,2009,0,49301,0,Visceral Leishmaniasis
13836,TURBACO,2010,0,50379,0,Visceral Leishmaniasis
13836,TURBACO,2011,0,51437,0,Visceral Leishmaniasis
13836,TURBACO,2012,0,52483,0,Visceral Leishmaniasis
13836,TURBACO,2013,0,54754,0,Visceral Leishmaniasis
13836,TURBACO,2014,0,55271,0,Visceral Leishmaniasis
13836,TURBACO,2015,0,56910,0,Visceral Leishmaniasis
13836,TURBACO,2016,0,59704,0,Visceral Leishmaniasis
13836,TURBACO,2017,0,62244,0,Visceral Leishmaniasis
13838,TURBANA,2007,0,14311,0,Visceral Leishmaniasis
13838,TURBANA,2008,0,14893,0,Visceral Leishmaniasis
13838,TURBANA,2009,0,16471,0,Visceral Leishmaniasis
13838,TURBANA,2010,0,18181,0,Visceral Leishmaniasis
13838,TURBANA,2011,0,17622,0,Visceral Leishmaniasis
13838,TURBANA,2012,0,16900,0,Visceral Leishmaniasis
13838,TURBANA,2013,0,16699,0,Visceral Leishmaniasis
13838,TURBANA,2014,0,16952,0,Visceral Leishmaniasis
13838,TURBANA,2015,0,16341,0,Visceral Leishmaniasis
13838,TURBANA,2016,0,17950,0,Visceral Leishmaniasis
13838,TURBANA,2017,0,18151,0,Visceral Leishmaniasis
13873,VILLANUEVA,2007,0,15452,0,Visceral Leishmaniasis
13873,VILLANUEVA,2008,0,15607,0,Visceral Leishmaniasis
13873,VILLANUEVA,2009,0,16011,0,Visceral Leishmaniasis
13873,VILLANUEVA,2010,0,15483,0,Visceral Leishmaniasis
13873,VILLANUEVA,2011,0,16942,0,Visceral Leishmaniasis
13873,VILLANUEVA,2012,0,18101,0,Visceral Leishmaniasis
13873,VILLANUEVA,2013,0,18461,0,Visceral Leishmaniasis
13873,VILLANUEVA,2014,0,18791,0,Visceral Leishmaniasis
13873,VILLANUEVA,2015,0,19088,0,Visceral Leishmaniasis
13873,VILLANUEVA,2016,0,19838,0,Visceral Leishmaniasis
13873,VILLANUEVA,2017,0,20158,0,Visceral Leishmaniasis
13894,ZAMBRANO,2007,0,6549,0,Visceral Leishmaniasis
13894,ZAMBRANO,2008,0,6738,0,Visceral Leishmaniasis
13894,ZAMBRANO,2009,0,6701,0,Visceral Leishmaniasis
13894,ZAMBRANO,2010,0,6675,0,Visceral Leishmaniasis
13894,ZAMBRANO,2011,0,6295,0,Visceral Leishmaniasis
13894,ZAMBRANO,2012,0,5928,0,Visceral Leishmaniasis
13894,ZAMBRANO,2013,0,6280,0,Visceral Leishmaniasis
13894,ZAMBRANO,2014,0,6238,0,Visceral Leishmaniasis
13894,ZAMBRANO,2015,0,6454,0,Visceral Leishmaniasis
13894,ZAMBRANO,2016,0,6349,0,Visceral Leishmaniasis
13894,ZAMBRANO,2017,0,6320,0,Visceral Leishmaniasis
15001,TUNJA,2007,0,107680,0,Visceral Leishmaniasis
15001,TUNJA,2008,0,110315,0,Visceral Leishmaniasis
15001,TUNJA,2009,0,116603,0,Visceral Leishmaniasis
15001,TUNJA,2010,0,122904,0,Visceral Leishmaniasis
15001,TUNJA,2011,0,119510,0,Visceral Leishmaniasis
15001,TUNJA,2012,0,119077,0,Visceral Leishmaniasis
15001,TUNJA,2013,0,123066,0,Visceral Leishmaniasis
15001,TUNJA,2014,0,125311,0,Visceral Leishmaniasis
15001,TUNJA,2015,0,126249,0,Visceral Leishmaniasis
15001,TUNJA,2016,0,133919,0,Visceral Leishmaniasis
15001,TUNJA,2017,0,137384,0,Visceral Leishmaniasis
15022,ALMEIDA,2007,0,778,0,Visceral Leishmaniasis
15022,ALMEIDA,2008,0,890,0,Visceral Leishmaniasis
15022,ALMEIDA,2009,0,1026,0,Visceral Leishmaniasis
15022,ALMEIDA,2010,0,858,0,Visceral Leishmaniasis
15022,ALMEIDA,2011,0,764,0,Visceral Leishmaniasis
15022,ALMEIDA,2012,0,822,0,Visceral Leishmaniasis
15022,ALMEIDA,2013,0,799,0,Visceral Leishmaniasis
15022,ALMEIDA,2014,0,656,0,Visceral Leishmaniasis
15022,ALMEIDA,2015,0,646,0,Visceral Leishmaniasis
15022,ALMEIDA,2016,0,623,0,Visceral Leishmaniasis
15022,ALMEIDA,2017,0,611,0,Visceral Leishmaniasis
15047,AQUITANIA,2007,0,13501,0,Visceral Leishmaniasis
15047,AQUITANIA,2008,0,13333,0,Visceral Leishmaniasis
15047,AQUITANIA,2009,0,13615,0,Visceral Leishmaniasis
15047,AQUITANIA,2010,0,13538,0,Visceral Leishmaniasis
15047,AQUITANIA,2011,0,13446,0,Visceral Leishmaniasis
15047,AQUITANIA,2012,0,13352,0,Visceral Leishmaniasis
15047,AQUITANIA,2013,0,13361,0,Visceral Leishmaniasis
15047,AQUITANIA,2014,0,13381,0,Visceral Leishmaniasis
15047,AQUITANIA,2015,0,13254,0,Visceral Leishmaniasis
15047,AQUITANIA,2016,0,13376,0,Visceral Leishmaniasis
15047,AQUITANIA,2017,0,13349,0,Visceral Leishmaniasis
15051,ARCABUCO,2007,0,4093,0,Visceral Leishmaniasis
15051,ARCABUCO,2008,0,4088,0,Visceral Leishmaniasis
15051,ARCABUCO,2009,0,4483,0,Visceral Leishmaniasis
15051,ARCABUCO,2010,0,4354,0,Visceral Leishmaniasis
15051,ARCABUCO,2011,0,4062,0,Visceral Leishmaniasis
15051,ARCABUCO,2012,0,4090,0,Visceral Leishmaniasis
15051,ARCABUCO,2013,0,3852,0,Visceral Leishmaniasis
15051,ARCABUCO,2014,0,3622,0,Visceral Leishmaniasis
15051,ARCABUCO,2015,0,3867,0,Visceral Leishmaniasis
15051,ARCABUCO,2016,0,3790,0,Visceral Leishmaniasis
15051,ARCABUCO,2017,0,3739,0,Visceral Leishmaniasis
15087,BELEN,2007,0,8136,0,Visceral Leishmaniasis
15087,BELEN,2008,0,8134,0,Visceral Leishmaniasis
15087,BELEN,2009,0,8170,0,Visceral Leishmaniasis
15087,BELEN,2010,0,7818,0,Visceral Leishmaniasis
15087,BELEN,2011,0,7959,0,Visceral Leishmaniasis
15087,BELEN,2012,0,7962,0,Visceral Leishmaniasis
15087,BELEN,2013,0,7828,0,Visceral Leishmaniasis
15087,BELEN,2014,0,7612,0,Visceral Leishmaniasis
15087,BELEN,2015,0,7437,0,Visceral Leishmaniasis
15087,BELEN,2016,0,7417,0,Visceral Leishmaniasis
15087,BELEN,2017,0,7268,0,Visceral Leishmaniasis
15090,BERBEO,2007,0,4105,0,Visceral Leishmaniasis
15090,BERBEO,2008,0,4056,0,Visceral Leishmaniasis
15090,BERBEO,2009,0,4089,0,Visceral Leishmaniasis
15090,BERBEO,2010,0,3754,0,Visceral Leishmaniasis
15090,BERBEO,2011,0,4491,0,Visceral Leishmaniasis
15090,BERBEO,2012,0,4577,0,Visceral Leishmaniasis
15090,BERBEO,2013,0,4487,0,Visceral Leishmaniasis
15090,BERBEO,2014,0,4947,0,Visceral Leishmaniasis
15090,BERBEO,2015,0,4422,0,Visceral Leishmaniasis
15090,BERBEO,2016,0,4730,0,Visceral Leishmaniasis
15090,BERBEO,2017,0,4754,0,Visceral Leishmaniasis
15092,BETEITIVA,2007,0,3144,0,Visceral Leishmaniasis
15092,BETEITIVA,2008,0,3359,0,Visceral Leishmaniasis
15092,BETEITIVA,2009,0,3110,0,Visceral Leishmaniasis
15092,BETEITIVA,2010,0,3433,0,Visceral Leishmaniasis
15092,BETEITIVA,2011,0,3076,0,Visceral Leishmaniasis
15092,BETEITIVA,2012,0,3252,0,Visceral Leishmaniasis
15092,BETEITIVA,2013,0,3300,0,Visceral Leishmaniasis
15092,BETEITIVA,2014,0,3278,0,Visceral Leishmaniasis
15092,BETEITIVA,2015,0,3326,0,Visceral Leishmaniasis
15092,BETEITIVA,2016,0,3236,0,Visceral Leishmaniasis
15092,BETEITIVA,2017,0,3237,0,Visceral Leishmaniasis
15097,BOAVITA,2007,0,6601,0,Visceral Leishmaniasis
15097,BOAVITA,2008,0,6579,0,Visceral Leishmaniasis
15097,BOAVITA,2009,0,6102,0,Visceral Leishmaniasis
15097,BOAVITA,2010,0,5456,0,Visceral Leishmaniasis
15097,BOAVITA,2011,0,5697,0,Visceral Leishmaniasis
15097,BOAVITA,2012,0,5311,0,Visceral Leishmaniasis
15097,BOAVITA,2013,0,4883,0,Visceral Leishmaniasis
15097,BOAVITA,2014,0,4636,0,Visceral Leishmaniasis
15097,BOAVITA,2015,0,4652,0,Visceral Leishmaniasis
15097,BOAVITA,2016,0,4543,0,Visceral Leishmaniasis
15097,BOAVITA,2017,0,4311,0,Visceral Leishmaniasis
15104,BOYACA,2007,0,5714,0,Visceral Leishmaniasis
15104,BOYACA,2008,0,5983,0,Visceral Leishmaniasis
15104,BOYACA,2009,0,5899,0,Visceral Leishmaniasis
15104,BOYACA,2010,0,6057,0,Visceral Leishmaniasis
15104,BOYACA,2011,0,5874,0,Visceral Leishmaniasis
15104,BOYACA,2012,0,5258,0,Visceral Leishmaniasis
15104,BOYACA,2013,0,5177,0,Visceral Leishmaniasis
15104,BOYACA,2014,0,5163,0,Visceral Leishmaniasis
15104,BOYACA,2015,0,5540,0,Visceral Leishmaniasis
15104,BOYACA,2016,0,5585,0,Visceral Leishmaniasis
15104,BOYACA,2017,0,5590,0,Visceral Leishmaniasis
15106,BRICE¥O,2007,0,2325,0,Visceral Leishmaniasis
15106,BRICE¥O,2008,0,2433,0,Visceral Leishmaniasis
15106,BRICE¥O,2009,0,2423,0,Visceral Leishmaniasis
15106,BRICE¥O,2010,0,2417,0,Visceral Leishmaniasis
15106,BRICE¥O,2011,0,2379,0,Visceral Leishmaniasis
15106,BRICE¥O,2012,0,2482,0,Visceral Leishmaniasis
15106,BRICE¥O,2013,0,2445,0,Visceral Leishmaniasis
15106,BRICE¥O,2014,0,2452,0,Visceral Leishmaniasis
15106,BRICE¥O,2015,0,2394,0,Visceral Leishmaniasis
15106,BRICE¥O,2016,0,2464,0,Visceral Leishmaniasis
15106,BRICE¥O,2017,0,2471,0,Visceral Leishmaniasis
15109,BUENAVISTA,2007,0,2600,0,Visceral Leishmaniasis
15109,BUENAVISTA,2008,0,2973,0,Visceral Leishmaniasis
15109,BUENAVISTA,2009,0,2740,0,Visceral Leishmaniasis
