Muni_Code,Muni,Year,Cases,codigo_ibg,Muni_Name
311090,NA,2003,0,3110905,Campanha
311090,NA,2004,0,3110905,Campanha
311090,NA,2005,0,3110905,Campanha
311090,NA,2006,0,3110905,Campanha
431805,NA,2001,0,4318051,São Domingos do Sul
431805,NA,2002,0,4318051,São Domingos do Sul
431805,NA,2003,0,4318051,São Domingos do Sul
431805,NA,2004,0,4318051,São Domingos do Sul
431805,NA,2005,0,4318051,São Domingos do Sul
431805,NA,2006,0,4318051,São Domingos do Sul
411050,NA,2001,0,4110508,Ipiranga
411050,NA,2002,0,4110508,Ipiranga
411050,NA,2003,0,4110508,Ipiranga
411050,NA,2004,0,4110508,Ipiranga
411050,NA,2005,0,4110508,Ipiranga
411050,NA,2006,0,4110508,Ipiranga
311150,NA,2001,0,3111507,Campos Altos
311150,NA,2002,0,3111507,Campos Altos
311150,NA,2003,0,3111507,Campos Altos
311150,NA,2004,0,3111507,Campos Altos
311150,NA,2005,0,3111507,Campos Altos
311150,NA,2006,0,3111507,Campos Altos
311170,NA,2001,0,3111705,Canaã
311170,NA,2002,0,3111705,Canaã
311170,NA,2003,0,3111705,Canaã
311170,NA,2004,0,3111705,Canaã
311170,NA,2005,0,3111705,Canaã
311170,NA,2006,0,3111705,Canaã
311190,NA,2001,0,3111903,Cana Verde
311190,NA,2002,0,3111903,Cana Verde
311190,NA,2003,0,3111903,Cana Verde
311190,NA,2004,0,3111903,Cana Verde
311190,NA,2005,0,3111903,Cana Verde
311190,NA,2006,0,3111903,Cana Verde
352370,NA,2001,0,3523701,Itirapuã
352370,NA,2002,0,3523701,Itirapuã
352370,NA,2003,0,3523701,Itirapuã
352370,NA,2004,0,3523701,Itirapuã
352370,NA,2005,0,3523701,Itirapuã
352370,NA,2006,0,3523701,Itirapuã
311200,NA,2001,0,3112000,Candeias
311200,NA,2002,0,3112000,Candeias
311200,NA,2003,0,3112000,Candeias
311200,NA,2004,0,3112000,Candeias
311200,NA,2005,0,3112000,Candeias
311200,NA,2006,0,3112000,Candeias
354830,NA,2001,0,3548302,Santo Expedito
354830,NA,2002,0,3548302,Santo Expedito
354830,NA,2003,0,3548302,Santo Expedito
354830,NA,2004,0,3548302,Santo Expedito
354830,NA,2005,0,3548302,Santo Expedito
354830,NA,2006,0,3548302,Santo Expedito
350240,NA,2001,0,3502408,Anhumas
350240,NA,2002,0,3502408,Anhumas
350240,NA,2003,0,3502408,Anhumas
350240,NA,2004,0,3502408,Anhumas
350240,NA,2005,0,3502408,Anhumas
350240,NA,2006,0,3502408,Anhumas
311280,NA,2001,0,3112802,Capitólio
311280,NA,2002,0,3112802,Capitólio
311280,NA,2003,0,3112802,Capitólio
311280,NA,2004,0,3112802,Capitólio
311280,NA,2005,0,3112802,Capitólio
311280,NA,2006,0,3112802,Capitólio
290640,NA,2001,0,2906402,Candeal
290640,NA,2002,0,2906402,Candeal
290640,NA,2003,0,2906402,Candeal
290640,NA,2004,0,2906402,Candeal
290640,NA,2005,0,2906402,Candeal
290640,NA,2006,0,2906402,Candeal
311310,NA,2001,0,3113107,Caranaíba
311310,NA,2002,0,3113107,Caranaíba
311310,NA,2003,0,3113107,Caranaíba
311310,NA,2004,0,3113107,Caranaíba
311310,NA,2005,0,3113107,Caranaíba
311310,NA,2006,0,3113107,Caranaíba
220465,NA,2001,0,2204659,Ilha Grande
220465,NA,2002,0,2204659,Ilha Grande
220465,NA,2003,0,2204659,Ilha Grande
220465,NA,2004,0,2204659,Ilha Grande
220465,NA,2005,0,2204659,Ilha Grande
220465,NA,2006,0,2204659,Ilha Grande
250290,NA,2001,0,2502904,Brejo dos Santos
250290,NA,2002,0,2502904,Brejo dos Santos
250290,NA,2003,0,2502904,Brejo dos Santos
250290,NA,2004,0,2502904,Brejo dos Santos
250290,NA,2005,0,2502904,Brejo dos Santos
250290,NA,2006,0,2502904,Brejo dos Santos
354310,NA,2001,0,3543105,Ribeirão Corrente
354310,NA,2002,0,3543105,Ribeirão Corrente
354310,NA,2003,0,3543105,Ribeirão Corrente
354310,NA,2004,0,3543105,Ribeirão Corrente
354310,NA,2005,0,3543105,Ribeirão Corrente
354310,NA,2006,0,3543105,Ribeirão Corrente
311390,NA,2001,0,3113909,Carmo da Cachoeira
311390,NA,2002,0,3113909,Carmo da Cachoeira
311390,NA,2003,0,3113909,Carmo da Cachoeira
311390,NA,2004,0,3113909,Carmo da Cachoeira
311390,NA,2005,0,3113909,Carmo da Cachoeira
311390,NA,2006,0,3113909,Carmo da Cachoeira
290035,NA,2001,0,2900355,Adustina
290035,NA,2002,0,2900355,Adustina
290035,NA,2003,0,2900355,Adustina
290035,NA,2004,0,2900355,Adustina
290035,NA,2005,0,2900355,Adustina
290035,NA,2006,0,2900355,Adustina
290040,NA,2001,0,2900405,Água Fria
290040,NA,2002,0,2900405,Água Fria
290040,NA,2003,0,2900405,Água Fria
290040,NA,2004,0,2900405,Água Fria
290040,NA,2005,0,2900405,Água Fria
290040,NA,2006,0,2900405,Água Fria
311410,NA,2001,0,3114105,Carmo de Minas
311410,NA,2002,0,3114105,Carmo de Minas
311410,NA,2003,0,3114105,Carmo de Minas
311410,NA,2004,0,3114105,Carmo de Minas
311410,NA,2005,0,3114105,Carmo de Minas
311410,NA,2006,0,3114105,Carmo de Minas
250920,NA,2001,0,2509206,Massaranduba
250920,NA,2002,0,2509206,Massaranduba
250920,NA,2003,0,2509206,Massaranduba
250920,NA,2004,0,2509206,Massaranduba
250920,NA,2005,0,2509206,Massaranduba
250920,NA,2006,0,2509206,Massaranduba
311490,NA,2001,0,3114907,Casa Grande
311490,NA,2002,0,3114907,Casa Grande
311490,NA,2003,0,3114907,Casa Grande
311490,NA,2004,0,3114907,Casa Grande
311490,NA,2005,0,3114907,Casa Grande
311490,NA,2006,0,3114907,Casa Grande
311450,NA,2001,0,3114501,Carmópolis de Minas
311450,NA,2002,0,3114501,Carmópolis de Minas
311450,NA,2003,0,3114501,Carmópolis de Minas
311450,NA,2004,0,3114501,Carmópolis de Minas
311450,NA,2005,0,3114501,Carmópolis de Minas
311450,NA,2006,0,3114501,Carmópolis de Minas
311500,NA,2001,0,3115003,Cascalho Rico
311500,NA,2002,0,3115003,Cascalho Rico
311500,NA,2003,0,3115003,Cascalho Rico
311500,NA,2004,0,3115003,Cascalho Rico
311500,NA,2005,0,3115003,Cascalho Rico
311500,NA,2006,0,3115003,Cascalho Rico
250937,NA,2001,0,2509370,Mato Grosso
250937,NA,2002,0,2509370,Mato Grosso
250937,NA,2003,0,2509370,Mato Grosso
250937,NA,2004,0,2509370,Mato Grosso
250937,NA,2005,0,2509370,Mato Grosso
250937,NA,2006,0,2509370,Mato Grosso
420895,NA,2001,0,4208955,Jardinópolis
420895,NA,2002,0,4208955,Jardinópolis
420895,NA,2003,0,4208955,Jardinópolis
420895,NA,2004,0,4208955,Jardinópolis
420895,NA,2005,0,4208955,Jardinópolis
420895,NA,2006,0,4208955,Jardinópolis
221150,NA,2001,0,2211506,Vera Mendes
221150,NA,2002,0,2211506,Vera Mendes
221150,NA,2003,0,2211506,Vera Mendes
221150,NA,2004,0,2211506,Vera Mendes
221150,NA,2005,0,2211506,Vera Mendes
221150,NA,2006,0,2211506,Vera Mendes
311440,NA,2001,0,3114402,Carmo do Rio Claro
311440,NA,2002,0,3114402,Carmo do Rio Claro
311440,NA,2003,0,3114402,Carmo do Rio Claro
311440,NA,2004,0,3114402,Carmo do Rio Claro
311440,NA,2005,0,3114402,Carmo do Rio Claro
311440,NA,2006,0,3114402,Carmo do Rio Claro
311455,NA,2001,0,3114550,Carneirinho
311455,NA,2002,0,3114550,Carneirinho
311455,NA,2003,0,3114550,Carneirinho
311455,NA,2004,0,3114550,Carneirinho
311455,NA,2005,0,3114550,Carneirinho
311455,NA,2006,0,3114550,Carneirinho
311460,NA,2001,0,3114600,Carrancas
311460,NA,2002,0,3114600,Carrancas
311460,NA,2003,0,3114600,Carrancas
311460,NA,2004,0,3114600,Carrancas
311460,NA,2005,0,3114600,Carrancas
311460,NA,2006,0,3114600,Carrancas
311480,NA,2001,0,3114808,Carvalhos
311480,NA,2002,0,3114808,Carvalhos
311480,NA,2003,0,3114808,Carvalhos
311480,NA,2004,0,3114808,Carvalhos
311480,NA,2005,0,3114808,Carvalhos
311480,NA,2006,0,3114808,Carvalhos
431217,NA,2001,0,4312179,Mato Queimado
431217,NA,2002,0,4312179,Mato Queimado
431217,NA,2003,0,4312179,Mato Queimado
431217,NA,2004,0,4312179,Mato Queimado
431217,NA,2005,0,4312179,Mato Queimado
431217,NA,2006,0,4312179,Mato Queimado
311640,NA,2001,0,3116407,Claraval
311640,NA,2002,0,3116407,Claraval
311640,NA,2003,0,3116407,Claraval
311640,NA,2004,0,3116407,Claraval
311640,NA,2005,0,3116407,Claraval
311640,NA,2006,0,3116407,Claraval
311547,NA,2001,0,3115474,Catuti
311547,NA,2002,0,3115474,Catuti
311547,NA,2003,0,3115474,Catuti
311547,NA,2004,0,3115474,Catuti
311547,NA,2005,0,3115474,Catuti
311547,NA,2006,0,3115474,Catuti
311550,NA,2001,0,3115508,Caxambu
311550,NA,2002,0,3115508,Caxambu
311550,NA,2003,0,3115508,Caxambu
311550,NA,2004,0,3115508,Caxambu
311550,NA,2005,0,3115508,Caxambu
311550,NA,2006,0,3115508,Caxambu
330187,NA,2001,0,3301876,Iguaba Grande
330187,NA,2002,0,3301876,Iguaba Grande
330187,NA,2003,0,3301876,Iguaba Grande
330187,NA,2004,0,3301876,Iguaba Grande
330187,NA,2005,0,3301876,Iguaba Grande
330187,NA,2006,0,3301876,Iguaba Grande
311580,NA,2001,0,3115805,Centralina
311580,NA,2002,0,3115805,Centralina
311580,NA,2003,0,3115805,Centralina
311580,NA,2004,0,3115805,Centralina
311580,NA,2005,0,3115805,Centralina
311580,NA,2006,0,3115805,Centralina
311590,NA,2001,0,3115904,Chácara
311590,NA,2002,0,3115904,Chácara
311590,NA,2003,0,3115904,Chácara
311590,NA,2004,0,3115904,Chácara
311590,NA,2005,0,3115904,Chácara
311590,NA,2006,0,3115904,Chácara
431010,NA,2001,0,4310108,Igrejinha
431010,NA,2002,0,4310108,Igrejinha
431010,NA,2003,0,4310108,Igrejinha
431010,NA,2004,0,4310108,Igrejinha
431010,NA,2005,0,4310108,Igrejinha
431010,NA,2006,0,4310108,Igrejinha
312060,NA,2001,0,3120607,Crucilândia
312060,NA,2002,0,3120607,Crucilândia
312060,NA,2003,0,3120607,Crucilândia
312060,NA,2004,0,3120607,Crucilândia
312060,NA,2005,0,3120607,Crucilândia
312060,NA,2006,0,3120607,Crucilândia
311620,NA,2001,0,3116209,Chiador
311620,NA,2002,0,3116209,Chiador
311620,NA,2003,0,3116209,Chiador
311620,NA,2004,0,3116209,Chiador
311620,NA,2005,0,3116209,Chiador
311620,NA,2006,0,3116209,Chiador
312070,NA,2001,0,3120706,Cruzeiro da Fortaleza
312070,NA,2002,0,3120706,Cruzeiro da Fortaleza
312070,NA,2003,0,3120706,Cruzeiro da Fortaleza
312070,NA,2004,0,3120706,Cruzeiro da Fortaleza
312070,NA,2005,0,3120706,Cruzeiro da Fortaleza
312070,NA,2006,0,3120706,Cruzeiro da Fortaleza
290080,NA,2001,0,2900801,Alcobaça
290080,NA,2002,0,2900801,Alcobaça
290080,NA,2003,0,2900801,Alcobaça
290080,NA,2004,0,2900801,Alcobaça
290080,NA,2005,0,2900801,Alcobaça
290080,NA,2006,0,2900801,Alcobaça
352130,NA,2001,0,3521309,Ipuã
352130,NA,2002,0,3521309,Ipuã
352130,NA,2003,0,3521309,Ipuã
352130,NA,2004,0,3521309,Ipuã
352130,NA,2005,0,3521309,Ipuã
352130,NA,2006,0,3521309,Ipuã
312125,NA,2001,0,3121258,Delta
312125,NA,2002,0,3121258,Delta
312125,NA,2003,0,3121258,Delta
312125,NA,2004,0,3121258,Delta
312125,NA,2005,0,3121258,Delta
312125,NA,2006,0,3121258,Delta
311670,NA,2001,0,3116704,Coimbra
311670,NA,2002,0,3116704,Coimbra
311670,NA,2003,0,3116704,Coimbra
311670,NA,2004,0,3116704,Coimbra
311670,NA,2005,0,3116704,Coimbra
311670,NA,2006,0,3116704,Coimbra
430461,NA,2001,0,4304614,Canudos do Vale
430461,NA,2002,0,4304614,Canudos do Vale
430461,NA,2003,0,4304614,Canudos do Vale
430461,NA,2004,0,4304614,Canudos do Vale
430461,NA,2005,0,4304614,Canudos do Vale
430461,NA,2006,0,4304614,Canudos do Vale
311780,NA,2001,0,3117801,Conceição dos Ouros
311780,NA,2002,0,3117801,Conceição dos Ouros
311780,NA,2003,0,3117801,Conceição dos Ouros
311780,NA,2004,0,3117801,Conceição dos Ouros
311780,NA,2005,0,3117801,Conceição dos Ouros
311780,NA,2006,0,3117801,Conceição dos Ouros
311690,NA,2001,0,3116902,Comendador Gomes
311690,NA,2002,0,3116902,Comendador Gomes
311690,NA,2003,0,3116902,Comendador Gomes
311690,NA,2004,0,3116902,Comendador Gomes
311690,NA,2005,0,3116902,Comendador Gomes
311690,NA,2006,0,3116902,Comendador Gomes
311730,NA,2001,0,3117306,Conceição das Alagoas
311730,NA,2002,0,3117306,Conceição das Alagoas
311730,NA,2003,0,3117306,Conceição das Alagoas
311730,NA,2004,0,3117306,Conceição das Alagoas
311730,NA,2005,0,3117306,Conceição das Alagoas
311730,NA,2006,0,3117306,Conceição das Alagoas
260800,NA,2001,0,2608008,Jataúba
260800,NA,2002,0,2608008,Jataúba
260800,NA,2003,0,2608008,Jataúba
260800,NA,2004,0,2608008,Jataúba
260800,NA,2005,0,2608008,Jataúba
260800,NA,2006,0,2608008,Jataúba
311787,NA,2001,0,3117876,Confins
311787,NA,2002,0,3117876,Confins
311787,NA,2003,0,3117876,Confins
311787,NA,2004,0,3117876,Confins
311787,NA,2005,0,3117876,Confins
311787,NA,2006,0,3117876,Confins
354200,NA,2001,0,3542008,Quintana
354200,NA,2002,0,3542008,Quintana
354200,NA,2003,0,3542008,Quintana
354200,NA,2004,0,3542008,Quintana
354200,NA,2005,0,3542008,Quintana
354200,NA,2006,0,3542008,Quintana
355590,NA,2001,0,3555901,Uru
355590,NA,2002,0,3555901,Uru
355590,NA,2003,0,3555901,Uru
355590,NA,2004,0,3555901,Uru
355590,NA,2005,0,3555901,Uru
355590,NA,2006,0,3555901,Uru
410773,NA,2001,0,4107736,Fernandes Pinheiro
410773,NA,2002,0,4107736,Fernandes Pinheiro
410773,NA,2003,0,4107736,Fernandes Pinheiro
410773,NA,2004,0,4107736,Fernandes Pinheiro
410773,NA,2005,0,4107736,Fernandes Pinheiro
410773,NA,2006,0,4107736,Fernandes Pinheiro
354210,NA,2001,0,3542107,Rafard
354210,NA,2002,0,3542107,Rafard
354210,NA,2003,0,3542107,Rafard
354210,NA,2004,0,3542107,Rafard
354210,NA,2005,0,3542107,Rafard
354210,NA,2006,0,3542107,Rafard
311790,NA,2001,0,3117900,Congonhal
311790,NA,2002,0,3117900,Congonhal
311790,NA,2003,0,3117900,Congonhal
311790,NA,2004,0,3117900,Congonhal
311790,NA,2005,0,3117900,Congonhal
311790,NA,2006,0,3117900,Congonhal
311820,NA,2001,0,3118205,Conquista
311820,NA,2002,0,3118205,Conquista
311820,NA,2003,0,3118205,Conquista
311820,NA,2004,0,3118205,Conquista
311820,NA,2005,0,3118205,Conquista
311820,NA,2006,0,3118205,Conquista
430087,NA,2001,0,4300877,Araricá
430087,NA,2002,0,4300877,Araricá
430087,NA,2003,0,4300877,Araricá
430087,NA,2004,0,4300877,Araricá
430087,NA,2005,0,4300877,Araricá
430087,NA,2006,0,4300877,Araricá
355600,NA,2001,0,3556008,Urupês
355600,NA,2002,0,3556008,Urupês
355600,NA,2003,0,3556008,Urupês
355600,NA,2004,0,3556008,Urupês
355600,NA,2005,0,3556008,Urupês
355600,NA,2006,0,3556008,Urupês
311970,NA,2001,0,3119708,Coronel Xavier Chaves
311970,NA,2002,0,3119708,Coronel Xavier Chaves
311970,NA,2003,0,3119708,Coronel Xavier Chaves
311970,NA,2004,0,3119708,Coronel Xavier Chaves
311970,NA,2005,0,3119708,Coronel Xavier Chaves
311970,NA,2006,0,3119708,Coronel Xavier Chaves
353040,NA,2001,0,3530409,Mirassolândia
353040,NA,2002,0,3530409,Mirassolândia
353040,NA,2003,0,3530409,Mirassolândia
353040,NA,2004,0,3530409,Mirassolândia
353040,NA,2005,0,3530409,Mirassolândia
353040,NA,2006,0,3530409,Mirassolândia
251065,NA,2001,0,2510659,Parari
251065,NA,2002,0,2510659,Parari
251065,NA,2003,0,2510659,Parari
251065,NA,2004,0,2510659,Parari
251065,NA,2005,0,2510659,Parari
251065,NA,2006,0,2510659,Parari
410790,NA,2001,0,4107900,Floresta
410790,NA,2002,0,4107900,Floresta
410790,NA,2003,0,4107900,Floresta
410790,NA,2004,0,4107900,Floresta
410790,NA,2005,0,4107900,Floresta
410790,NA,2006,0,4107900,Floresta
311980,NA,2001,0,3119807,Córrego Danta
311980,NA,2002,0,3119807,Córrego Danta
311980,NA,2003,0,3119807,Córrego Danta
311980,NA,2004,0,3119807,Córrego Danta
311980,NA,2005,0,3119807,Córrego Danta
311980,NA,2006,0,3119807,Córrego Danta
311990,NA,2001,0,3119906,Córrego do Bom Jesus
311990,NA,2002,0,3119906,Córrego do Bom Jesus
311990,NA,2003,0,3119906,Córrego do Bom Jesus
311990,NA,2004,0,3119906,Córrego do Bom Jesus
311990,NA,2005,0,3119906,Córrego do Bom Jesus
311990,NA,2006,0,3119906,Córrego do Bom Jesus
221095,NA,2001,0,2210953,Tamboril do Piauí
221095,NA,2002,0,2210953,Tamboril do Piauí
221095,NA,2003,0,2210953,Tamboril do Piauí
221095,NA,2004,0,2210953,Tamboril do Piauí
221095,NA,2005,0,2210953,Tamboril do Piauí
221095,NA,2006,0,2210953,Tamboril do Piauí
351890,NA,2001,0,3518909,Guzolândia
351890,NA,2002,0,3518909,Guzolândia
351890,NA,2003,0,3518909,Guzolândia
351890,NA,2004,0,3518909,Guzolândia
351890,NA,2005,0,3518909,Guzolândia
351890,NA,2006,0,3518909,Guzolândia
312050,NA,2001,0,3120508,Cristina
312050,NA,2002,0,3120508,Cristina
312050,NA,2003,0,3120508,Cristina
312050,NA,2004,0,3120508,Cristina
312050,NA,2005,0,3120508,Cristina
312050,NA,2006,0,3120508,Cristina
221097,NA,2001,0,2210979,Tanque do Piauí
221097,NA,2002,0,2210979,Tanque do Piauí
221097,NA,2003,0,2210979,Tanque do Piauí
221097,NA,2004,0,2210979,Tanque do Piauí
221097,NA,2005,0,2210979,Tanque do Piauí
221097,NA,2006,0,2210979,Tanque do Piauí
312130,NA,2001,0,3121308,Descoberto
312130,NA,2002,0,3121308,Descoberto
312130,NA,2003,0,3121308,Descoberto
312130,NA,2004,0,3121308,Descoberto
312130,NA,2005,0,3121308,Descoberto
312130,NA,2006,0,3121308,Descoberto
312140,NA,2001,0,3121407,Desterro de Entre Rios
312140,NA,2002,0,3121407,Desterro de Entre Rios
312140,NA,2003,0,3121407,Desterro de Entre Rios
312140,NA,2004,0,3121407,Desterro de Entre Rios
312140,NA,2005,0,3121407,Desterro de Entre Rios
312140,NA,2006,0,3121407,Desterro de Entre Rios
312170,NA,2001,0,3121704,Diogo de Vasconcelos
312170,NA,2002,0,3121704,Diogo de Vasconcelos
312170,NA,2003,0,3121704,Diogo de Vasconcelos
312170,NA,2004,0,3121704,Diogo de Vasconcelos
312170,NA,2005,0,3121704,Diogo de Vasconcelos
312170,NA,2006,0,3121704,Diogo de Vasconcelos
430085,NA,2001,0,4300851,Arambaré
430085,NA,2002,0,4300851,Arambaré
430085,NA,2003,0,4300851,Arambaré
430085,NA,2004,0,4300851,Arambaré
430085,NA,2005,0,4300851,Arambaré
430085,NA,2006,0,4300851,Arambaré
410845,NA,2001,0,4108452,Foz do Jordão
410845,NA,2002,0,4108452,Foz do Jordão
410845,NA,2003,0,4108452,Foz do Jordão
410845,NA,2004,0,4108452,Foz do Jordão
410845,NA,2005,0,4108452,Foz do Jordão
410845,NA,2006,0,4108452,Foz do Jordão
352200,NA,2001,0,3522000,Itaju
352200,NA,2002,0,3522000,Itaju
352200,NA,2003,0,3522000,Itaju
352200,NA,2004,0,3522000,Itaju
352200,NA,2005,0,3522000,Itaju
352200,NA,2006,0,3522000,Itaju
354430,NA,2001,0,3544301,Roseira
354430,NA,2002,0,3544301,Roseira
354430,NA,2003,0,3544301,Roseira
354430,NA,2004,0,3544301,Roseira
354430,NA,2005,0,3544301,Roseira
354430,NA,2006,0,3544301,Roseira
312270,NA,2001,0,3122702,Dom Silvério
312270,NA,2002,0,3122702,Dom Silvério
312270,NA,2003,0,3122702,Dom Silvério
312270,NA,2004,0,3122702,Dom Silvério
312270,NA,2005,0,3122702,Dom Silvério
312270,NA,2006,0,3122702,Dom Silvério
312350,NA,2001,0,3123502,Douradoquara
312350,NA,2002,0,3123502,Douradoquara
312350,NA,2003,0,3123502,Douradoquara
312350,NA,2004,0,3123502,Douradoquara
312350,NA,2005,0,3123502,Douradoquara
312350,NA,2006,0,3123502,Douradoquara
251050,NA,2001,0,2510501,Olivedos
251050,NA,2002,0,2510501,Olivedos
251050,NA,2003,0,2510501,Olivedos
251050,NA,2004,0,2510501,Olivedos
251050,NA,2005,0,2510501,Olivedos
251050,NA,2006,0,2510501,Olivedos
312330,NA,2001,0,3123304,Dores do Turvo
312330,NA,2002,0,3123304,Dores do Turvo
312330,NA,2003,0,3123304,Dores do Turvo
312330,NA,2004,0,3123304,Dores do Turvo
312330,NA,2005,0,3123304,Dores do Turvo
312330,NA,2006,0,3123304,Dores do Turvo
312480,NA,2001,0,3124807,Estrela do Sul
312480,NA,2002,0,3124807,Estrela do Sul
312480,NA,2003,0,3124807,Estrela do Sul
312480,NA,2004,0,3124807,Estrela do Sul
312480,NA,2005,0,3124807,Estrela do Sul
312480,NA,2006,0,3124807,Estrela do Sul
420900,NA,2001,0,4209003,Joaçaba
420900,NA,2002,0,4209003,Joaçaba
420900,NA,2003,0,4209003,Joaçaba
420900,NA,2004,0,4209003,Joaçaba
420900,NA,2005,0,4209003,Joaçaba
420900,NA,2006,0,4209003,Joaçaba
312440,NA,2001,0,3124401,Espírito Santo do Dourado
312440,NA,2002,0,3124401,Espírito Santo do Dourado
312440,NA,2003,0,3124401,Espírito Santo do Dourado
312440,NA,2004,0,3124401,Espírito Santo do Dourado
312440,NA,2005,0,3124401,Espírito Santo do Dourado
312440,NA,2006,0,3124401,Espírito Santo do Dourado
312450,NA,2001,0,3124500,Estiva
312450,NA,2002,0,3124500,Estiva
312450,NA,2003,0,3124500,Estiva
312450,NA,2004,0,3124500,Estiva
312450,NA,2005,0,3124500,Estiva
312450,NA,2006,0,3124500,Estiva
312460,NA,2001,0,3124609,Estrela Dalva
312460,NA,2002,0,3124609,Estrela Dalva
312460,NA,2003,0,3124609,Estrela Dalva
312460,NA,2004,0,3124609,Estrela Dalva
312460,NA,2005,0,3124609,Estrela Dalva
312460,NA,2006,0,3124609,Estrela Dalva
312490,NA,2001,0,3124906,Eugenópolis
312490,NA,2002,0,3124906,Eugenópolis
312490,NA,2003,0,3124906,Eugenópolis
312490,NA,2004,0,3124906,Eugenópolis
312490,NA,2005,0,3124906,Eugenópolis
312490,NA,2006,0,3124906,Eugenópolis
312500,NA,2001,0,3125002,Ewbank da Câmara
312500,NA,2002,0,3125002,Ewbank da Câmara
312500,NA,2003,0,3125002,Ewbank da Câmara
312500,NA,2004,0,3125002,Ewbank da Câmara
312500,NA,2005,0,3125002,Ewbank da Câmara
312500,NA,2006,0,3125002,Ewbank da Câmara
312520,NA,2001,0,3125200,Fama
312520,NA,2002,0,3125200,Fama
312520,NA,2003,0,3125200,Fama
312520,NA,2004,0,3125200,Fama
312520,NA,2005,0,3125200,Fama
312520,NA,2006,0,3125200,Fama
420419,NA,2001,0,4204194,Chapadão do Lageado
420419,NA,2002,0,4204194,Chapadão do Lageado
420419,NA,2003,0,4204194,Chapadão do Lageado
420419,NA,2004,0,4204194,Chapadão do Lageado
420419,NA,2005,0,4204194,Chapadão do Lageado
420419,NA,2006,0,4204194,Chapadão do Lageado
312580,NA,2001,0,3125804,Fernandes Tourinho
312580,NA,2002,0,3125804,Fernandes Tourinho
312580,NA,2003,0,3125804,Fernandes Tourinho
312580,NA,2004,0,3125804,Fernandes Tourinho
312580,NA,2005,0,3125804,Fernandes Tourinho
312580,NA,2006,0,3125804,Fernandes Tourinho
431173,NA,2001,0,4311734,Mampituba
431173,NA,2002,0,4311734,Mampituba
431173,NA,2003,0,4311734,Mampituba
431173,NA,2004,0,4311734,Mampituba
431173,NA,2005,0,4311734,Mampituba
431173,NA,2006,0,4311734,Mampituba
312640,NA,2001,0,3126406,Fortuna de Minas
312640,NA,2002,0,3126406,Fortuna de Minas
312640,NA,2003,0,3126406,Fortuna de Minas
312640,NA,2004,0,3126406,Fortuna de Minas
312640,NA,2005,0,3126406,Fortuna de Minas
312640,NA,2006,0,3126406,Fortuna de Minas
250970,NA,2001,0,2509701,Monteiro
250970,NA,2002,0,2509701,Monteiro
